ZONE_ID;STADSDELEN;BC;GEBIED_ACTWAG;ZONE_VENOM;GEM2014;GEMEENTE;BUURT_ZONENAAM;PC4;LAND;PROV;COROP;HAVEN_IND;XCOORD;YCOORD;OPP;HUISH;INK_GEM;ACT_WAG;INWONERS;M_00_05;M_06_11;M_12_14;M_15_17;M_18_34;M_35_54;M_55_64;M_65_74;M_75_EO;V_00_05;V_06_11;V_12_14;V_15_17;V_18_34;V_35_54;V_55_64;V_65_74;V_75_EO;BBV_MAN;WERKZ_M;PT_MAN;BBV_VROUW;WERKZ_V;PT_VROUW;HOWEEK;MBOWEEK;HOWKND;MBOWKND;BANENTOT2;ZELFST;BANENTOT;LANDBOUW;INDUSTRIE;DETAIL;DIENSTEN;OVERHEID;OVERIG;BASIS_OW;SPEC_OW;VOORTG_OW;MBO;HBO_WO;hotelbedden;PT_KP;PZT_H;PZT_B;AVert;AAank;
84;1;A06k;1;19;363;Amsterdam;Anjeliersbuurt_Noord;1015;1;7;23;0;120607;487991;6;873;44465;356;1397;26;23;13;28;166;209;117;84;32;23;22;10;19;202;202;88;88;45;447;425;28;366;340;129;36;5;3;0;434;333;767;0;30;103;308;2;324;0;0;0;0;0;47;750;7.5;7.5;1;1;
85;1;A06a;1;19;363;Amsterdam;Driehoekbuurt;1015;1;7;23;0;120681;488214;5;1039;36492;335;1492;28;15;11;10;259;228;104;68;26;26;16;5;9;321;174;85;78;29;494;470;32;409;380;144;57;8;4;0;1098;304;1402;0;42;64;493;0;803;0;0;0;0;0;0;750;7.5;7.5;1;1;
86;1;A06d;1;19;363;Amsterdam;Marnixbuurt_Noord;1015;1;7;23;0;120504;488327;7;929;31895;293;1429;34;27;5;14;198;223;101;61;45;30;17;8;8;232;192;97;80;57;443;421;28;371;346;131;42;6;3;0;128;255;383;0;29;24;177;0;153;0;0;0;0;0;0;750;7.5;7.5;1;1;
87;1;A06e;1;19;363;Amsterdam;Zaagpoortbuurt;1015;1;7;23;0;120275;487704;4;751;25704;137;963;12;9;2;1;213;201;61;31;10;14;11;3;3;231;104;23;27;7;374;356;23;237;220;83;44;6;3;0;303;157;460;0;12;1;237;0;210;0;0;0;0;0;0;750;7.5;7.5;1;1;
88;1;A06l;1;19;363;Amsterdam;Anjeliersbuurt_Zuid;1015;1;7;23;0;120462;487778;6;961;35366;281;1416;22;15;7;15;191;226;108;101;33;24;20;7;12;208;172;113;91;51;473;450;30;365;340;130;39;6;3;0;330;251;581;0;15;19;244;45;258;442;0;0;0;0;0;750;7.5;7.5;1;1;
89;1;A06l;1;19;363;Amsterdam;Anjeliersbuurt_Zuid;1015;1;7;23;0;120765;487885;6;980;35366;359;1521;19;26;13;22;174;238;132;103;37;35;28;10;22;187;229;113;97;36;496;471;32;396;369;141;35;5;2;0;709;343;1052;3;39;181;438;1;390;0;0;0;0;0;0;750;7.5;7.5;1;1;
90;1;A06c;1;19;363;Amsterdam;Bloemgrachtbuurt;1015;1;7;23;0;120480;487580;6;900;46435;315;1449;34;24;10;14;185;219;94;84;45;34;34;11;11;208;204;107;81;50;441;419;29;373;347;132;38;5;3;0;348;316;664;0;24;19;292;3;326;0;0;0;0;0;68;750;7.5;7.5;1;1;
91;1;A06f;1;20;363;Amsterdam;Marnixbuurt_Midden;1016;1;7;23;0;120156;487323;2;112;36585;34;195;5;4;2;1;50;33;7;6;0;1;1;0;1;53;22;3;6;0;71;68;4;52;49;18;9;1;1;0;171;44;215;0;1;6;68;44;96;0;0;0;0;0;0;750;7.5;7.5;1;1;
92;1;A06c;1;20;363;Amsterdam;Bloemgrachtbuurt;1016;1;7;23;0;120477;487491;7;948;46435;327;1496;38;18;6;12;249;212;91;74;33;26;29;12;11;296;190;77;76;46;474;450;31;397;370;137;46;5;6;0;595;290;885;0;51;98;354;2;380;0;0;0;0;0;96;750;7.5;7.5;1;1;
93;1;A06g;1;20;363;Amsterdam;Elandsgrachtbuurt;1016;1;7;23;0;120448;487258;10;1457;37805;420;2136;42;24;10;13;319;318;178;144;45;35;20;20;14;331;243;165;146;69;722;685;47;550;512;190;55;6;8;0;701;522;1223;0;57;88;566;2;510;0;0;0;0;0;105;750;7.5;7.5;1;1;
94;1;A06i;1;20;363;Amsterdam;Groenmarktkadebuurt;1016;1;7;23;0;120159;487147;3;157;47467;28;243;3;0;0;0;72;29;9;4;3;3;0;0;0;82;24;7;4;3;85;81;6;72;67;25;13;1;1;0;106;40;146;0;1;9;62;0;74;0;0;0;0;0;0;750;7.5;7.5;1;1;
95;1;A06i;1;20;363;Amsterdam;Groenmarktkadebuurt;1016;1;7;23;0;120262;486912;2;0;47467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;25;0;0;16;2;0;7;0;0;0;0;0;0;750;7.5;7.5;1;1;
96;1;A06g;1;20;363;Amsterdam;Elandsgrachtbuurt;1016;1;7;23;0;120491;487111;7;783;37805;309;1268;29;25;10;7;201;174;89;67;36;21;22;11;17;216;165;68;53;57;398;378;26;318;296;110;35;4;5;0;861;248;1109;0;27;140;386;124;432;386;59;0;719;0;100;750;7.5;7.5;1;1;
97;1;A06g;1;20;363;Amsterdam;Elandsgrachtbuurt;1016;1;7;23;0;120478;486931;4;609;37805;185;924;19;17;7;7;151;154;52;48;15;19;10;5;6;184;119;53;44;14;306;291;20;248;231;86;28;3;4;0;426;207;633;0;13;148;189;0;283;0;0;0;0;0;155;750;7.5;7.5;1;1;
98;1;A06h;1;20;363;Amsterdam;Passeerdersgrachtbuurt;1016;1;7;23;0;120516;486728;5;596;43809;181;864;9;11;2;8;130;134;67;70;19;18;8;4;10;142;100;48;58;26;303;288;19;218;204;76;23;3;4;0;479;218;697;1;15;7;303;77;294;0;0;0;0;0;90;750;7.5;7.5;1;1;
99;1;A06j;1;20;363;Amsterdam;Marnixbuurt_Zuid;1016;1;7;23;0;120336;486661;5;518;34334;174;678;6;6;2;1;113;96;50;37;50;9;4;3;2;117;54;19;27;82;221;210;15;134;125;47;19;3;3;0;948;109;1057;0;6;4;112;730;205;0;0;0;0;0;225;750;7.5;7.5;1;1;
100;1;A07a;1;17;363;Amsterdam;Leidsebuurt_Noordwest;1017;1;7;23;0;120632;486491;3;186;36773;26;259;1;0;0;1;81;48;13;7;3;3;2;0;3;57;28;5;4;3;112;107;7;61;57;21;14;1;1;0;1013;94;1107;0;7;87;343;162;508;0;0;0;0;0;88;750;7.5;7.5;1;1;
101;1;A07b;1;17;363;Amsterdam;Leidsebuurt_Zuidwest;1017;1;7;23;0;120498;486402;3;83;52627;20;131;2;0;0;0;30;16;9;5;0;1;1;1;1;33;14;8;5;5;46;43;3;37;34;13;6;0;1;0;764;30;794;0;3;0;39;0;752;0;0;0;0;0;719;750;7.5;7.5;1;1;
102;1;A07d;1;17;363;Amsterdam;Leidsebuurt_Zuidoost;1017;1;7;23;0;120783;486154;5;180;40713;52;290;8;8;2;2;44;49;18;18;5;8;7;1;5;50;35;15;10;5;100;94;6;72;67;25;10;1;1;0;2037;84;2121;0;3;226;438;90;1364;0;0;800;0;0;34;750;7.5;7.5;1;1;
103;1;A07c;1;17;363;Amsterdam;Leidsebuurt_Noordoost;1017;1;7;23;0;120843;486262;6;674;42308;150;1008;12;5;4;3;249;156;39;26;14;15;6;5;4;323;97;23;10;17;357;338;23;286;265;98;56;5;6;0;1979;293;2272;0;37;172;529;19;1515;0;0;0;0;0;295;750;7.5;7.5;1;1;
104;1;A07e;1;17;363;Amsterdam;Weteringbuurt;1017;1;7;23;0;121114;486083;6;603;53659;224;992;23;17;4;2;172;155;60;52;15;19;18;14;5;200;131;40;43;22;332;315;22;262;244;90;37;3;4;0;1413;248;1661;0;26;39;1301;20;275;0;0;0;0;0;0;750;7.5;7.5;1;1;
105;1;A07f;1;17;363;Amsterdam;Den_Texbuurt;1017;1;7;23;0;121012;485913;5;199;57786;58;320;7;3;4;5;52;53;32;29;10;1;5;1;3;44;27;15;16;13;128;122;9;66;61;23;9;1;1;0;695;87;782;0;4;29;659;21;69;0;0;0;0;0;0;750;7.5;7.5;1;1;
106;1;A07f;1;17;363;Amsterdam;Den_Texbuurt;1017;1;7;23;0;121441;485821;6;393;57786;190;758;26;21;14;9;108;121;40;41;17;19;15;10;12;105;97;45;42;16;240;227;16;189;176;65;21;2;2;0;1139;201;1340;0;22;93;665;2;558;0;0;0;0;0;266;750;7.5;7.5;1;1;
107;1;A07e;1;17;363;Amsterdam;Weteringbuurt;1017;1;7;23;0;121350;486024;7;857;53659;359;1432;35;24;14;8;252;230;64;57;20;51;40;18;11;283;195;55;47;28;460;436;30;370;343;128;53;4;7;0;804;307;1111;1;48;31;498;78;455;393;0;0;0;0;310;750;7.5;7.5;1;1;
108;1;A07g;1;17;363;Amsterdam;Utrechtsebuurt_Zuid;1017;1;7;23;0;121844;486070;7;749;60413;311;1175;21;21;11;11;180;173;103;65;35;20;14;12;15;185;138;65;70;36;400;379;26;297;276;102;36;3;4;0;737;309;1046;0;25;184;450;11;376;0;0;0;0;0;120;750;7.5;7.5;1;1;
109;1;A07h;1;17;363;Amsterdam;Frederikspleinbuurt;1017;1;7;23;0;121906;485973;7;271;57974;146;418;7;6;2;3;64;75;32;20;10;7;13;5;4;58;56;29;18;9;146;138;10;104;97;35;12;1;2;0;774;92;866;0;18;0;633;59;156;323;0;0;0;0;0;750;7.5;7.5;1;1;
110;1;A07h;1;17;363;Amsterdam;Frederikspleinbuurt;1017;1;7;23;0;121809;485773;8;299;57974;245;508;4;11;8;4;64;75;49;28;14;12;12;6;7;72;67;32;21;22;166;157;11;125;116;43;13;1;2;0;2684;135;2819;0;8;35;2587;2;187;0;0;0;0;0;439;750;7.5;7.5;1;1;
111;1;A08b;1;21;363;Amsterdam;Sarphatistrook;1018;1;7;23;0;122241;485946;3;84;48311;58;156;4;3;1;2;26;30;9;10;0;6;2;0;1;24;24;7;5;2;57;55;4;36;33;12;5;0;1;0;553;46;599;0;27;16;305;0;251;0;0;0;0;0;158;600;7.5;7.5;1;1;
112;1;A08b;1;21;363;Amsterdam;Sarphatistrook;1018;1;7;23;0;122245;486052;4;231;48311;112;351;3;6;1;1;53;72;26;11;6;5;7;4;2;62;40;27;16;9;119;113;8;87;81;31;12;1;2;0;650;91;741;0;17;2;288;317;117;0;0;0;0;0;180;600;7.5;7.5;1;1;
113;1;A08a;1;21;363;Amsterdam;Weesperbuurt;1018;1;7;23;0;122186;486214;4;247;41276;132;391;16;9;1;0;51;68;20;18;5;4;2;3;0;87;45;23;24;15;115;109;7;106;99;37;15;1;2;0;768;95;863;0;7;0;405;277;174;0;0;0;0;0;117;600;7.5;7.5;1;1;
114;1;A08a;1;21;363;Amsterdam;Weesperbuurt;1018;1;7;23;0;122098;486379;5;624;41276;165;928;10;13;4;6;145;128;94;69;19;15;6;9;9;150;88;71;59;33;325;308;22;223;206;78;31;2;5;0;207;196;403;0;8;19;203;5;168;0;0;0;0;0;66;600;7.5;7.5;1;1;
115;1;A08a;1;21;363;Amsterdam;Weesperbuurt;1018;1;7;23;0;122051;486512;4;19;41276;31;31;3;0;2;0;6;5;1;1;0;3;0;0;0;6;3;0;1;0;9;8;1;6;5;2;1;0;0;0;132;13;145;0;1;0;39;0;105;0;0;0;0;0;0;600;7.5;7.5;1;1;
116;1;A08a;1;21;363;Amsterdam;Weesperbuurt;1018;1;7;23;0;122285;486555;3;327;41276;48;414;8;3;2;2;144;28;10;8;4;4;1;2;2;146;16;15;10;9;142;135;9;111;103;39;30;2;4;0;86;46;132;0;0;4;77;2;49;0;0;0;0;187;2;600;7.5;7.5;1;1;
117;1;A08a;1;21;363;Amsterdam;Weesperbuurt;1018;1;7;23;0;122331;486374;7;374;41276;156;698;11;2;3;6;84;74;53;64;42;5;7;4;6;98;54;43;63;79;205;195;14;156;145;55;20;1;3;0;1210;193;1403;0;19;0;802;131;451;0;0;0;0;0;532;600;7.5;7.5;1;1;
118;1;A08a;1;21;363;Amsterdam;Weesperbuurt;1018;1;7;23;0;122429;486274;6;413;41276;158;645;18;10;3;3;141;103;34;21;8;13;5;3;4;134;83;28;21;13;222;210;14;160;149;56;30;1;5;0;1242;121;1363;0;15;0;210;989;149;389;0;0;0;7134;0;600;7.5;7.5;1;1;
119;1;A08b;1;21;363;Amsterdam;Sarphatistrook;1018;1;7;23;0;122486;486162;3;604;48311;95;793;11;15;6;2;159;206;69;8;4;12;11;5;7;133;96;32;15;2;327;310;21;168;155;58;31;1;5;0;1544;85;1629;0;1;0;122;20;1486;0;0;0;0;0;36;600;7.5;7.5;1;1;
120;1;A08b;1;21;363;Amsterdam;Sarphatistrook;1018;1;7;23;0;122755;486244;5;203;48311;78;343;10;4;3;1;87;40;14;11;4;6;3;5;1;99;26;14;13;2;112;106;7;91;85;32;20;2;3;0;1675;60;1735;0;12;161;186;1214;162;0;0;0;0;6003;0;600;7.5;7.5;1;1;
121;1;A08b;1;21;363;Amsterdam;Sarphatistrook;1018;1;7;23;0;122609;486074;6;343;48311;110;531;5;13;9;4;66;76;47;35;12;11;10;4;4;83;71;32;33;16;166;158;11;132;122;46;16;1;2;0;707;122;829;0;4;27;719;4;75;0;0;0;0;0;422;600;7.5;7.5;1;1;
122;1;A08e;1;22;363;Amsterdam;Alexanderplein_eo;1018;1;7;23;0;123214;486325;5;239;42402;81;391;9;11;5;0;72;69;19;17;3;17;9;4;4;68;49;17;15;3;129;123;9;90;83;32;15;1;2;0;97;85;182;0;2;1;62;0;117;0;0;0;0;0;0;600;7.5;7.5;1;1;
123;1;A08d;1;22;363;Amsterdam;de_Plantage;1018;1;7;23;0;122793;486443;7;419;51782;175;666;16;19;6;7;83;94;43;40;8;14;8;8;9;140;73;53;28;17;195;185;13;179;166;63;24;2;4;0;668;164;832;1;11;0;201;282;337;0;0;0;0;5851;316;600;7.5;7.5;1;1;
124;1;A08d;1;22;363;Amsterdam;de_Plantage;1018;1;7;23;0;122478;486625;5;183;51782;97;328;8;7;4;6;32;56;26;22;11;6;5;5;5;45;48;21;16;5;103;98;7;80;73;27;8;1;1;0;288;85;373;0;4;10;195;11;153;0;0;0;0;0;193;600;7.5;7.5;1;1;
125;1;A08d;1;22;363;Amsterdam;de_Plantage;1018;1;7;23;0;122586;486802;8;466;51782;226;809;14;17;8;4;97;139;64;56;30;11;25;7;12;89;95;40;59;42;264;250;17;174;162;61;20;1;3;0;531;179;710;0;16;2;354;0;338;0;0;0;0;0;162;600;7.5;7.5;1;1;
126;1;A08d;1;22;363;Amsterdam;de_Plantage;1018;1;7;23;0;122842;486647;17;2;51782;1;5;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;291;1;292;0;0;0;38;2;252;0;0;0;0;0;0;600;7.5;7.5;1;1;
127;1;A09i;1;13;363;Amsterdam;Kadijken;1018;1;7;23;0;122856;486912;14;1376;39306;756;2191;42;35;27;23;224;314;191;176;51;37;26;22;9;283;280;238;166;47;670;635;46;575;533;209;55;14;7;0;1294;466;1760;0;49;7;524;334;846;0;0;0;0;0;2;600;7.5;7.5;1;1;
128;1;A09i;1;13;363;Amsterdam;Kadijken;1018;1;7;23;0;123300;486641;9;435;39306;128;714;17;8;9;6;130;87;52;60;19;9;18;8;11;94;77;44;48;17;243;231;16;161;150;59;24;6;2;0;476;152;628;0;7;17;531;0;73;0;0;0;0;0;0;600;7.5;7.5;1;1;
129;1;A09h;1;13;363;Amsterdam;Kazernebuurt;1018;1;7;23;0;123457;486478;7;585;33396;250;954;11;14;4;11;158;82;74;80;21;16;8;2;6;165;90;114;75;23;291;277;20;265;246;97;35;9;4;0;470;137;607;0;5;142;225;0;235;0;0;0;0;0;0;600;7.5;7.5;1;1;
130;1;A09f;1;24;363;Amsterdam;Het_Funen;1018;1;7;23;0;123936;486828;9;618;51126;334;1337;41;63;33;25;121;240;79;52;14;56;55;30;24;160;219;62;40;23;372;353;26;298;276;108;31;9;4;0;405;226;631;0;56;1;307;1;266;0;0;0;0;0;0;450;7.5;7.5;1;1;
131;1;A09e;1;24;363;Amsterdam;Czaar_Peterbuurt;1018;1;7;23;0;123796;486954;10;1431;31332;462;2279;55;43;21;32;397;392;105;65;33;66;43;17;18;457;328;89;59;59;714;677;49;561;520;204;93;24;11;0;856;494;1350;0;38;138;483;95;596;509;0;0;0;0;0;450;7.5;7.5;1;1;
132;1;A09d;1;24;363;Amsterdam;Oostenburg;1018;1;7;23;0;123478;486977;10;867;35929;347;1505;50;32;14;18;193;257;130;73;20;36;28;13;10;205;203;117;81;25;484;458;33;363;337;133;43;12;5;0;541;236;777;0;14;5;553;2;203;0;0;0;0;0;90;450;7.5;7.5;1;1;
133;1;A09d;1;24;363;Amsterdam;Oostenburg;1018;1;7;23;0;123685;487140;15;190;35929;89;347;10;7;2;9;50;38;28;23;4;10;9;4;6;46;42;31;23;5;107;101;8;87;80;31;11;3;1;0;1646;39;1685;0;167;3;1049;354;112;0;0;0;0;0;0;450;7.5;7.5;1;1;
134;1;A09c;1;23;363;Amsterdam;Wittenburg;1018;1;7;23;0;123429;487300;18;1701;33583;701;2560;64;47;12;14;384;479;240;144;38;47;35;20;30;312;300;210;134;50;908;861;63;581;539;212;76;20;9;0;327;331;658;0;36;88;220;24;290;189;0;0;0;0;0;450;7.5;7.5;1;1;
135;1;A09b;1;23;363;Amsterdam;Kattenburg;1018;1;7;23;0;123201;487317;11;989;32833;411;1720;33;35;16;26;308;151;94;79;62;38;31;11;14;317;177;110;145;73;475;450;33;449;417;164;67;18;8;0;73;193;266;0;10;13;116;0;127;0;0;0;0;0;0;450;7.5;7.5;1;1;
136;1;A09a;1;23;363;Amsterdam;Marine-Etablissement;1018;1;7;23;0;122947;487466;23;29;36116;36;65;2;1;1;0;5;20;6;5;1;1;1;2;0;4;8;7;1;0;25;23;2;12;11;4;1;0;0;0;564;38;602;0;11;0;205;44;342;0;0;0;0;0;48;450;7.5;7.5;1;1;
137;2;B10c;2;168;363;Amsterdam;Petroleumhaven;1041;1;7;23;1;118700;491725;127;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;7;316;0;6;0;141;15;154;0;0;0;0;0;0;0;0.0;0.0;1;1;
138;2;B10c;2;168;363;Amsterdam;Petroleumhaven;1041;1;7;23;1;117227;492357;72;1;23960;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;10;260;0;115;0;21;0;124;0;0;0;0;0;0;0;0.0;0.0;1;1;
139;2;B10c;2;168;363;Amsterdam;Petroleumhaven;1041;1;7;23;1;117278;491829;37;1;23960;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;1;386;0;286;0;1;0;99;0;0;0;0;0;0;0;0.0;0.0;1;1;
140;2;B10c;2;168;363;Amsterdam;Petroleumhaven;1041;1;7;23;1;117867;491763;58;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;
141;2;B10c;2;168;363;Amsterdam;Petroleumhaven;1041;1;7;23;1;118457;490795;42;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;1;222;0;221;0;0;0;1;0;0;0;0;0;0;0;0.0;0.0;1;1;
142;2;B10a;2;167;363;Amsterdam;Coenhaven/Mercuriushaven;1013;1;7;23;1;119664;491210;121;1;23960;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;890;17;907;0;372;0;38;0;497;0;0;0;0;0;0;0;0.0;0.0;1;1;
143;2;B10a;2;167;363;Amsterdam;Coenhaven/Mercuriushaven;1013;1;7;23;1;118890;490343;52;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;4;116;0;25;0;52;0;39;0;0;0;0;0;0;0;0.0;0.0;1;1;
144;2;B10a;2;166;363;Amsterdam;Coenhaven/Mercuriushaven;1013;1;7;23;0;119539;490026;23;1;23960;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;243;11;254;0;122;8;10;0;114;0;0;0;0;0;0;0;0.0;0.0;1;1;
145;2;B10a;2;166;363;Amsterdam;Coenhaven/Mercuriushaven;1013;1;7;23;0;119830;490258;27;1;23960;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1797;114;1911;0;281;52;1164;0;414;0;0;0;0;0;0;600;0.0;0.0;1;1;
146;2;B10a;2;166;363;Amsterdam;Coenhaven/Mercuriushaven;1013;1;7;23;0;120268;490086;58;111;23960;229;235;16;6;2;1;24;48;17;13;1;12;3;1;3;30;34;11;13;0;69;69;0;57;57;23;0;0;0;0;3989;209;4198;0;124;5;2711;0;1358;0;0;0;0;0;483;600;0.0;0.0;1;1;
147;2;B10b;2;171;363;Amsterdam;Alfa-driehoek;1014;1;7;23;0;118668;490145;39;2;23960;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4609;253;4862;0;471;17;3399;171;804;0;266;162;0;0;0;0;0.0;0.0;1;1;
148;2;B10e;2;169;363;Amsterdam;Vervoerscentrum;1042;1;7;23;1;118015;490441;70;3;23960;0;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3043;43;3086;0;528;155;892;261;1250;0;0;0;0;0;0;0;0.0;0.0;1;1;
149;2;B10h;2;175;363;Amsterdam;Westhaven_Zuid;1043;1;7;23;0;116047;489681;25;6;23960;2;9;0;0;0;1;2;2;1;0;1;0;1;0;0;0;1;0;0;0;4;4;0;1;1;0;0;0;0;0;178;10;188;0;43;5;60;2;78;0;0;0;0;0;0;0;0.0;0.0;1;1;
150;2;B10d;2;173;363;Amsterdam;Westhaven_Noord;1044;1;7;23;1;115584;490378;56;1;23960;0;3;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;756;7;763;0;485;0;0;0;278;0;0;0;0;0;0;0;0.0;0.0;1;1;
151;2;B10d;2;173;363;Amsterdam;Westhaven_Noord;1044;1;7;23;1;116330;490279;92;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;7;235;0;0;0;4;0;231;0;0;0;0;0;0;0;0.0;0.0;1;1;
152;2;B10h;2;175;363;Amsterdam;Westhaven_Zuid;1043;1;7;23;0;117079;489637;22;2;23960;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1276;8;1284;0;113;0;573;178;420;0;0;0;0;0;0;0;0.0;0.0;1;1;
153;2;B10d;2;172;363;Amsterdam;Westhaven_Noord;1042;1;7;23;1;117051;490116;44;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1446;32;1478;0;8;0;124;56;1290;0;0;0;0;0;0;0;0.0;0.0;1;1;
154;2;B10d;2;172;363;Amsterdam;Westhaven_Noord;1042;1;7;23;1;116788;490341;35;4;23960;0;6;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;7;139;0;122;0;2;0;15;0;0;0;0;0;0;0;0.0;0.0;1;1;
155;2;B10d;2;172;363;Amsterdam;Westhaven_Noord;1042;1;7;23;1;116924;490954;52;7;23960;6;14;1;0;0;0;3;1;2;1;0;0;0;0;0;3;0;1;2;0;3;2;1;3;3;1;0;0;0;0;230;3;233;0;120;0;37;0;76;0;0;0;0;0;0;0;0.0;0.0;1;1;
156;2;B10d;2;172;363;Amsterdam;Westhaven_Noord;1042;1;7;23;1;116522;491999;159;6;23960;5;16;0;1;1;0;0;5;0;2;0;1;0;0;0;3;1;0;2;0;3;2;0;3;3;0;0;0;0;0;1052;70;1122;0;239;4;562;0;317;0;0;0;0;0;0;0;0.0;0.0;1;1;
157;2;B10d;2;173;363;Amsterdam;Westhaven_Noord;1044;1;7;23;1;115874;491973;121;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;9;399;0;168;0;12;0;219;0;0;0;0;0;0;0;0.0;0.0;1;1;
158;2;B10f;2;176;363;Amsterdam;Amerikahaven;1045;1;7;23;1;114949;491777;32;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;5;0;2;0;1;0;2;0;0;0;0;0;0;0;0.0;0.0;1;1;
159;2;B10f;2;176;363;Amsterdam;Amerikahaven;1045;1;7;23;1;113750;492437;431;10;23960;17;13;0;0;0;0;1;2;5;3;0;0;0;1;1;0;0;0;0;0;9;8;1;1;1;0;0;0;0;0;992;13;1005;0;345;0;83;0;577;0;0;0;0;0;0;0;0.0;0.0;1;1;
160;2;B10f;2;170;363;Amsterdam;Amerikahaven;1047;1;7;23;1;112492;492779;156;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;470;12;482;0;3;4;42;0;433;0;0;0;0;0;0;0;0.0;0.0;1;1;
161;2;B10g;2;177;363;Amsterdam;Afrikahaven;1047;1;7;23;1;111499;493427;80;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;1;1;
162;2;B10g;2;177;363;Amsterdam;Afrikahaven;1047;1;7;23;1;111211;493304;69;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0.0;0.0;1;1;
163;2;B10g;2;177;363;Amsterdam;Afrikahaven;1047;1;7;23;1;111274;492031;72;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;72;0;0;0;0;0;72;0;0;0;0;0;0;0;0.0;0.0;1;1;
164;2;B10g;2;177;363;Amsterdam;Afrikahaven;1047;1;7;23;1;111863;491709;40;1;23960;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;319;11;330;0;127;0;162;0;41;0;0;0;0;0;0;0;0.0;0.0;1;1;
165;2;B10g;2;177;363;Amsterdam;Afrikahaven;1047;1;7;23;1;110873;491183;179;0;23960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;538;0;538;0;0;0;0;0;538;0;0;0;0;0;0;0;0.0;0.0;1;1;
166;2;B10g;2;177;363;Amsterdam;Afrikahaven;1047;1;7;23;1;111807;490705;94;3;23960;0;6;0;0;0;0;1;0;1;2;0;0;0;0;0;1;1;0;0;0;4;3;0;1;1;0;0;0;0;0;677;1;678;0;54;2;1;0;621;0;0;0;0;0;0;0;0.0;0.0;1;1;
