,id,lat,long,weight
279,555,4.893405239008087,52.349365088918155,741.533842741171
280,556,4.896818879765247,52.34974686021548,1492.9000641318196
281,557,4.9011118801752565,52.350404876855826,1877.7684076876026
282,558,4.904946448109862,52.35078597317693,613.4526002876157
283,559,4.9079544607613395,52.35128896632299,956.7012620254627
284,560,4.8485572971719675,52.355945479831355,649.6650451227657
285,561,4.8522655270897594,52.35654344852774,835.503963137443
286,562,4.851661974081528,52.35308925077729,990.478780976247
287,563,4.8476327889667745,52.353243056996064,1784.1021972178837
288,564,4.847205734222493,52.349628116546754,1497.1546686308232
289,565,4.849347984992699,52.348485126532594,913.1438781770759
290,566,4.84589214184851,52.3445543723512,1138.1340105340985
291,567,4.844614202555782,52.34051785707068,1009.9908743126547
292,568,4.853349219969288,52.34772854314406,1233.8178521689772
293,569,4.854456829637199,52.35315632321702,1871.4467542342231
294,570,4.857173600996337,52.35347206223895,513.530929044336
295,571,4.861393063006134,52.35135787799517,2393.378645762514
296,572,4.867152791403661,52.35283926810342,1211.3228940746526
297,573,4.8649399628821675,52.35476724999652,525.9175766637197
298,574,4.860531094149826,52.353608897752736,696.6096337735062
299,575,4.86133416610563,52.35647919338016,21.1457439620388
300,576,4.871816091334843,52.35905145800865,15.403970381518446
301,577,4.871205680960946,52.35641508415966,960.8460318713403
302,578,4.876224559251322,52.35850154079834,907.434295283466
303,579,4.881124343680198,52.360115585505156,2068.11947287954
304,580,4.885315749837013,52.3599121009203,258.2078268635898
305,581,4.8816323095032645,52.35784930025305,300.50102239064347
306,582,4.884853464178796,52.35658813816406,2055.495773670656
307,583,4.882290409763198,52.354972205374224,1134.666696831785
308,584,4.8789794302406,52.354318849540924,1208.700182671759
309,585,4.877335194390898,52.35650242500659,1043.1175380873037
310,586,4.8724751559038415,52.354788409132894,1291.1563313182087
311,587,4.874462741008497,52.35301059588062,1241.2240735702605
312,588,4.879839482493331,52.35248027392046,1016.8264243035817
313,589,4.884687985835979,52.3533718570659,1102.1771374244759
314,590,4.8837081381795295,52.351160350020024,842.7505616161557
315,591,4.849916239315378,52.34060907479191,336.8256614261846
316,592,4.855201949808726,52.340432016616155,949.259457482515
317,593,4.855143596024888,52.343538472056245,618.6755418940033
318,594,4.854858045081495,52.34592081397296,1362.9188062648177
319,595,4.859155181873385,52.3491806157951,484.87705047834504
320,596,4.859440356495464,52.347032241739875,443.9870149056552
321,597,4.859195046715227,52.343759090405435,392.7354530681308
322,598,4.861789076792692,52.34423358334298,1053.0714273579383
323,599,4.864013668744056,52.34426701095137,371.33070855587
324,600,4.862271310436064,52.34657507536356,1409.335493216066
325,601,4.862864293115041,52.34919056909409,398.4064253650328
326,602,4.865777407043908,52.34819223339242,678.1511316656223
327,603,4.866016541821593,52.34493703720993,772.6848498644896
328,604,4.870052646458056,52.34543547886577,1116.3496888091718
329,605,4.870098238014687,52.347728133694325,804.7941171074534
330,606,4.869642907246214,52.34964489059815,576.4855971299061
331,607,4.872289603651231,52.35120966252854,928.7684852602689
332,608,4.875083714275396,52.34987461328612,948.0187079044288
333,609,4.874710523628365,52.347904357718335,1407.3280014001493
334,610,4.874691028960962,52.34568588701889,649.2208426263867
335,611,4.878605282608175,52.345927655089135,376.1479597297719
336,612,4.879544738906225,52.348648884208394,1843.9138819581794
337,613,4.8820627620382595,52.35005141492356,72.33525032211365
338,614,4.883152045302612,52.34787107012468,99.80031545806081
339,615,4.884273490413015,52.346240975777164,603.4024355212348
340,616,4.888362448655536,52.34577499762396,1401.804839142943
341,617,4.888637802725484,52.347792680045075,478.68287160262764
342,618,4.893155818012497,52.34756737828667,360.5153644827059
343,619,4.89287683452241,52.34559357349871,1479.6110753203748
344,620,4.8937568627558345,52.343273129358984,1138.634079519225
345,621,4.8975643148422,52.34519669046436,1249.1416548783063
346,622,4.901577613054515,52.34577280643681,300.0684131549354
347,623,4.903967623742883,52.34422182370591,984.2014688357358
348,624,4.89962240835816,52.34338958194889,634.9169532811816
349,625,4.895251242477333,52.34157425946743,591.0541260831503
350,626,4.897949725381136,52.33941482275206,1677.9377478694973
351,627,4.893840411108878,52.337537432633916,1943.491372569058
352,628,4.8978300986779155,52.34752142724168,416.58566342781603
353,629,4.902569186435513,52.34761331810885,691.25490850375
354,630,4.906191255031891,52.347890196071006,691.5708136562141
355,631,4.909747813383064,52.34829038779194,609.5233995169149
356,632,4.911051365695466,52.34540560138238,2299.740932327101
357,633,4.907135821005888,52.34485744352644,659.5993154026664
358,634,4.909951915235677,52.3424510268086,1426.8750867876204
359,635,4.904412028058003,52.341559433343164,1252.5322913975842
360,636,4.899756434556969,52.34170362385873,910.46076501722
361,637,4.9120014634550575,52.34093197981765,321.21489009561486
362,638,4.9050434560802785,52.33840845389913,1128.4092821270683
363,639,4.899938963209138,52.335184025601436,77.3671270743387
364,640,4.8666653108335165,52.3425320641782,1155.898856072584
365,641,4.870589249273109,52.34291530991714,382.224006202641
366,642,4.875650476993034,52.34316890763439,457.1843605425409
367,643,4.8817478465175315,52.34359224058644,11.12466427427402
368,693,4.912880163214036,52.35045311593935,911.5883746983648
369,694,4.913662621191052,52.35386438950195,857.8877680792033
370,695,4.910682690072886,52.35305057720416,578.7361170603457
371,696,4.909365267856323,52.35498389037301,1839.7888403587758
372,697,4.907654274421853,52.357814288450236,2467.0616664505123
373,698,4.910834027242662,52.35900636718579,4700.264031561065
374,699,4.913528103035277,52.3601520677534,1301.4559788718805
375,700,4.913876966127684,52.35780495647858,1887.1860172031238
376,701,4.9146978598598965,52.35663321439265,1208.267727123444
377,702,4.916588572986856,52.35560091023669,774.61333612296
378,703,4.920024375288468,52.357327393284535,1188.3691013642815
379,704,4.923839237843018,52.35837045743072,1089.3818627929168
380,705,4.920237172053673,52.3608775365714,1101.9972286821262
381,706,4.925071082852001,52.363621316129624,944.6772358628118
382,707,4.928105860087635,52.36424851727008,908.6121185787422
383,708,4.929662739689014,52.365587980582674,364.15023321533903
384,709,4.929546871918165,52.36214770883322,502.30158634193594
385,710,4.926368415876188,52.36136521044705,950.897307550388
386,711,4.9279009465149315,52.35970265343519,900.37198300849
